id;estado_id;cidade_id;bairro_id;rua_id
21011800;33;3304557;4151;27891
27966082;33;3302403;534;2213
54290070;26;2607901;1853;5664
54767550;26;2603454;354;27892
28040505;33;3301009;5714;27893
29060280;32;3205309;183;27894
21843103;33;3304557;70;27895
50870781;26;2611606;1430;27896
54260220;26;2607901;325;27897
89275970;42;4217402;20;11530
88047630;42;4205407;231;27898
48913614;29;2918407;4239;27899
24802455;33;3301900;263;27900
26041430;33;3303500;2136;7906
53420280;26;2610707;236;27901
23954080;33;3300100;666;13721
21710422;33;3304557;271;27902
93336230;43;4313409;3277;27903
88900130;42;4201406;552;380
83414460;41;4105805;6356;27904
25530052;33;3305109;5448;27905
72885164;52;5205497;1983;7175
75071265;52;5201108;6357;27906
79011030;50;5002704;8;27907
72322000;53;5300108;560;27908
37060300;31;3170701;5716;27909
72321104;53;5300108;560;27910
74955080;52;5201405;3247;6681
82025110;41;4106902;1861;27911
85900170;41;4127700;20;11897
68929552;16;2928208;328;35
72546226;53;5300108;87;27912
70876100;53;5300108;139;27913
64099899;22;2211001;6358;1537
78110401;51;5108402;2658;27914
87075570;41;4115200;4833;27915
65300031;21;4123600;20;27916
50970300;26;2611606;119;27917
24040200;33;3303302;5042;332
74983610;52;5201405;6121;27918
29180057;32;3205002;1420;27919
72837220;52;5212501;1148;23525
81070180;41;4106902;1364;27920
54325480;26;2607901;586;27921
72405142;53;5300108;880;27922
71710004;53;5300108;1109;27923
77426040;17;1709500;6359;27924
49065230;28;2800308;135;27925
30180902;31;3106200;20;70
88370398;42;4211306;20;27926
97502732;43;4322400;1401;27927
94120280;43;4309209;1067;27928
60020010;23;2304400;842;27929
22710076;33;3304557;1451;27930
80740120;41;4106902;3852;27931
40275080;29;2927408;3944;27932
44089358;29;2910800;702;27933
25977135;33;3305802;850;6684
77001114;17;4117602;189;27934
84261600;41;4127106;20;27935
29010340;32;3205309;20;16240
75535749;52;5211503;5476;27936
41195265;29;2927408;1063;27937
78048298;51;5103403;219;27938
91900470;43;4314902;1735;12394
40290620;29;2927408;3182;27939
44035276;29;2910800;783;27940
84031490;41;4119905;2289;27941
60175835;23;2304400;969;27942
96071312;43;4314407;131;27943
88813331;42;4204608;2837;27944
77813844;17;1702109;3834;27945
71588256;53;5300108;471;27946
58084102;25;2507507;861;27947
26587430;33;3302858;2483;27948
30820970;31;3106200;2080;27949
83408530;41;4105805;1901;27950
53050180;26;2609600;1801;27951
55014230;26;2604106;1121;27952
23591172;33;3304557;351;26125
25565370;33;3305109;606;5163
81550300;41;4106902;411;27953
91786296;43;4314902;3073;27954
40253070;29;2927408;2125;27955
21241030;33;3304557;2418;27956
85811057;41;4104808;1453;2261
66110440;15;2700805;1462;27957
42701750;29;2919207;1844;27958
96060180;43;4314407;131;27959
80310630;41;4106902;2193;27960
23894390;33;3305554;393;3339
78150601;51;5108402;208;27961
25065220;33;3301702;2408;27962
38041418;31;3170107;2805;27963
83701040;41;4101804;320;27964
71925180;53;5300108;1721;27965
23030030;33;3304557;745;27966
41342718;29;2927408;443;27967
30570200;31;3106200;1998;27968
55020536;26;2604106;4228;27969
38405000;31;3170206;6360;4118
56912194;26;2613909;5983;27970
50970170;26;2611606;119;27971
86047000;41;4113700;3006;27972
91520080;43;4314902;2240;17235
74935660;52;5201405;4785;27973
87025430;41;4115200;4301;27974
72887369;52;5205497;5923;14229
83501240;41;4100400;6262;328
55004000;26;2604106;554;27975
55006181;26;2604106;379;27976
74993630;52;5201405;3512;20181
66070133;15;2700805;1090;27977
87069028;41;4115200;5906;27978
71090445;53;5300108;583;27979
32010360;31;3118601;1334;27980
71070724;53;5300108;279;27981
91360450;43;4314902;134;27982
72804050;52;5212501;3508;325
77423040;17;1709500;6139;176
72810426;52;5212501;1483;2546
50761790;26;2611606;2559;27983
93115180;43;4318705;563;5596
59157185;24;2610400;117;27984
79046154;50;5002704;122;27985
99034480;43;4314100;2123;6192
89050080;42;4202404;1505;27986
64060310;22;2211001;2469;20787
49509775;28;2802908;868;27987
72550023;53;5300108;5404;27988
91770712;43;4314902;1402;27989
66123005;15;2700805;896;27990
66033265;15;2700805;53;27991
26185341;33;3300456;785;2301
97010001;43;4316907;20;2331
81240490;41;4106902;555;27992
83409410;41;4105805;1617;27993
41204290;29;2927408;1252;27994
82950310;41;4106902;859;9163
58309040;25;2501807;1331;4247
36570093;31;3171303;20;27995
78080518;51;5103403;6361;27996
74594140;52;5208707;6362;27997
69303045;14;2502151;1144;27998
77423420;17;1709500;6363;703
63010045;23;2307304;20;27999
75102045;52;5201108;6364;28000
21042570;33;3304557;1276;9166
60748299;23;2304400;557;28001
72818230;52;5212501;3051;221
72025150;53;5300108;315;28002
40470068;29;2927408;1043;21272
25260076;33;3301702;2254;28003
72510233;53;5300108;87;28004
56502145;26;2601201;563;28005
28915326;33;3300704;5134;17350
52080460;26;2611606;158;28006
67030130;15;1500800;20;28007
53625604;26;2606804;1508;28008
30180119;31;3106200;3217;17689
69104074;13;1301902;423;11101
50110100;26;2611606;1424;28009
40283330;29;2927408;728;28010
63031090;23;2307304;1298;28011
69018688;13;1302603;361;28012
71736201;53;5300108;656;23665
24470475;33;3304904;1839;28013
26040055;33;3303500;9;28014
74465537;52;5208707;6365;28015
84071280;41;4119905;205;28016
74823465;52;5208707;12;28017
25515360;33;3305109;606;2603
21031770;33;3304557;840;28018
50791462;26;2611606;1143;28019
30494320;31;3106200;2474;28020
24736420;33;3304904;3157;28021
83503240;41;4100400;2343;2411
59032140;24;2408102;994;28022
84025160;41;4119905;2289;28023
86605672;41;4122404;2370;28024
96822425;43;4316808;773;28025
88020420;42;4205407;20;28026
95172154;43;4307906;4022;28027
75959970;52;5209952;331;28028
94100480;43;4309209;178;28029
78050974;51;5103403;6366;15999
64215900;22;2207702;905;28030
74959285;52;5201405;1564;28031
81590573;41;4106902;411;28032
88113850;42;4216602;562;13386
54774365;26;2603454;4164;28033
88516360;42;4209300;354;28034
29032277;32;3205309;667;28035
20972320;33;3304557;430;24525
72140420;53;5300108;621;28036
61652332;23;2303709;2604;28037
89288703;42;4215802;1841;13881
96045050;43;4314407;1781;28038
23090140;33;3304557;281;28039
74945643;52;5201405;6367;28040
99060463;43;4314100;169;28041
71740800;53;5300108;3526;28042
24804195;33;3301900;528;28043
73813150;52;5208004;257;28044
35064116;31;3127701;1420;4040
93806014;43;4319901;757;28045
86604626;41;4122404;2275;28046
76967500;11;1100049;89;28047
70873530;53;5300108;139;28048
24358120;33;3303302;502;28049
58430350;25;2504009;1097;28050
36576068;31;3171303;496;28051
77425110;17;1709500;2459;28052
64048920;22;2211001;607;28053
71705007;53;5300108;1109;28054
26082285;33;3303500;206;6566
26052450;33;3303500;1611;2671
29018065;32;3205309;2369;27490
69104140;13;1301902;4203;28055
30335740;31;3106200;5068;28056
94155180;43;4309209;789;28057
20220363;33;3304557;2911;28058
78118585;51;5108402;23;28059
40470215;29;2927408;1043;28060
86800630;41;4101408;4113;28061
26165433;33;3300456;87;28062
32681142;31;3106705;5856;9610
76873150;11;1100023;1588;3922
23826620;33;3302007;973;28063
25545336;33;3305109;3136;28064
75123470;52;5201108;6368;180
37030325;31;3170701;6369;3741
75523578;52;5211503;2208;18676
54340605;26;2607901;6;28065
20920228;33;3304557;169;28066
41342075;29;2927408;443;28067
41227024;29;2927408;370;28068
55156560;26;2601706;2210;28069
23820640;33;3302007;4892;28070
79108070;50;5002704;6370;28071
85070680;41;4109401;815;1680
40725270;29;2927408;2525;28072
25655445;33;3303906;3114;28073
60310710;23;2304400;3268;28074
33933648;31;3154606;561;1708
29032418;32;3205309;3641;28075
38010100;31;3170107;20;28076
33130160;31;3157807;2269;21399
24851632;33;3301900;1177;28077
26123400;33;3300456;2829;28078
78130441;51;5108402;435;28079
90850120;43;4314902;3749;28080
91792640;43;4314902;595;28081
52011010;26;2611606;5221;28082
71884561;53;5300108;174;28083
25520601;33;3305109;20;4153
86056480;41;4113700;717;28084
23016452;33;3304557;281;28085
23040000;33;3304557;281;28086
25974130;33;3305802;3521;28087
69305020;14;2502151;379;28088
66625180;15;2700805;2673;17044
67145250;15;1500800;1443;28089
54325840;26;2607901;586;28090
30411315;31;3106200;3220;28091
75910200;52;5218805;1113;28092
41200290;29;2927408;200;17630
86056730;41;4113700;2612;28093
81280012;41;4106902;555;28094
22280970;33;3304557;2136;28095
25045032;33;3301702;3069;28096
88025018;42;4205407;2609;28097
23906530;33;3300100;6371;28098
26013210;33;3303500;2964;9381
31910112;31;3106200;775;28099
66090540;15;2700805;3064;28100
78060970;51;5103403;1156;3638
40725390;29;2927408;2525;7682
74433220;52;5208707;4359;24450
33840040;31;3154606;3737;9994
55040490;26;2604106;290;28101
24467620;33;3304904;1997;28102
81900720;41;4106902;1683;28103
73808125;52;5208004;5027;802
96506370;43;4303004;4098;28104
21531650;33;3304557;2009;28105
94834205;43;4300604;3171;28106
74905260;52;5201405;1124;28107
79824020;50;5003702;5918;2779
55819441;26;2604007;1824;28108
37036600;31;3170701;4082;28109
81250140;41;4106902;555;7708
21555200;33;3304557;1342;28110
98025375;43;4306106;398;28111
83327096;41;4119152;1673;19864
36572396;31;3171303;1669;28112
92035796;43;4304606;343;28113
21660150;33;3304557;2257;28114
26587710;33;3302858;2483;28115
50830590;26;2611606;313;28116
75513465;52;5211503;2415;912
60310270;23;2304400;3268;28117
86036686;41;4113700;6372;28118
94475432;43;4323002;1987;28119
54120553;26;2607901;1110;28120
30870320;31;3106200;2059;18511
50970205;26;2611606;119;28121
74660030;52;5208707;4265;28122
24715290;33;3304904;1762;28123
93410365;43;4313409;205;28124
70253040;53;5300108;47;28125
41333170;29;2927408;443;28126
72405522;53;5300108;880;28127
93054480;43;4318705;1618;28128
73051515;53;5300108;452;28129
53010420;26;2609600;221;2751
25055480;33;3301702;6373;28130
99042200;43;4314100;6374;11800
85012170;41;4109401;5148;9994
41370250;29;2927408;1750;28131
96503306;43;4303004;2446;28132
89010465;42;4202404;6286;28133
27281970;33;3306305;915;70
92200060;43;4304606;249;1801
31970302;31;3106200;1073;3724
78088390;51;5103403;1406;28134
27322080;33;3300407;5749;28135
58038491;25;2507507;1059;28136
24455640;33;3304904;528;3330
53270250;26;2609600;275;28137
97504472;43;4322400;3045;28138
96420140;43;4301602;2860;28139
24901085;33;3302700;20;28140
88371536;42;4211306;4035;10983
60416120;23;2304400;232;28141
93332970;43;4313409;5623;20541
93230160;43;4320008;205;19840
95173034;43;4307906;9;28142
89708304;42;4204301;576;28143
75075180;52;5201108;205;221
52010130;26;2611606;5221;28144
55016625;26;2604106;617;28145
20271202;33;3304557;1901;7943
84261170;41;4127106;20;28146
58046430;25;2507507;3395;28147
83506324;41;4100400;468;28148
32015590;31;3118601;1506;28149
30431265;31;3106200;6375;28150
62762970;23;2301406;20;28151
75710885;52;5205109;3423;28152
25272217;33;3301702;5520;10041
72329574;53;5300108;560;28153
88034530;42;4205407;3800;28154
53413815;26;2610707;1179;1546
89505044;42;4203006;2795;28155
89041710;42;4202404;437;28156
84271360;41;4127106;1787;28157
52081230;26;2611606;418;28158
66615040;15;2700805;93;28159
73270220;53;5300108;2148;28160
72444154;53;5300108;1980;28161
86015080;41;4113700;5557;28162
83311235;41;4119509;2984;28163
25651080;33;3303906;2691;28164
55158691;26;2601706;3348;28165
87053150;41;4115200;5423;28166
23035458;33;3304557;745;28167
69068460;13;1302603;2102;28168
26285190;33;3303500;20;12393
88030358;42;4205407;5772;28169
88337090;42;4202008;6376;18925
21820000;33;3304557;631;28170
57240352;27;2708600;5009;28171
70374000;53;5300108;47;28172
94015566;43;4309209;2821;28173
28615090;33;3303401;3467;28174
68511250;15;1504208;132;28175
26195520;33;3300456;6377;28176
58027370;25;2507507;1157;28177
79065206;50;5002704;5553;28178
74682132;52;5208707;6378;28179
44036652;29;2910800;213;28180
89053200;42;4202404;403;28181
73026131;53;5300108;452;28182
69065080;13;1302603;2557;21448
72883301;52;5205497;1976;28183
24923700;33;3302700;854;28184
26277110;33;3303500;2232;28185
27580970;33;3302254;20;28186
33030812;31;3157807;718;2788
78745520;51;5107602;5035;221
27110475;33;3300308;5136;28187
98010285;43;4306106;4020;28188
89052220;42;4202404;403;28189
41220520;29;2927408;1338;28190
64058236;22;2211001;4559;28191
59640302;24;2408003;1932;28192
74990290;52;5201405;518;28193
41650316;29;2927408;1465;28194
36090654;31;3136702;842;28195
68626753;15;1505502;1092;28196
71261040;53;5300108;1275;12938
83823002;41;4107652;576;5888
44024032;29;2910800;1710;28197
79112360;50;5002704;6329;8947
59122290;24;2408102;3049;28198
26515675;33;3303203;1008;28199
79065190;50;5002704;3595;28200
32675900;31;3106705;5798;22068
50110565;26;2611606;1424;8088
72320105;53;5300108;560;28201
74675090;52;5208707;514;5563
33823030;31;3154606;5117;28202
83055400;41;4125506;830;28203
79020201;50;5002704;900;7547
23063610;33;3304557;487;28204
53180160;26;2609600;2335;28205
78705859;51;5107602;6197;7526
26065051;33;3303500;1611;28206
64049290;22;2211001;607;28207
55028365;26;2604106;1287;21964
81265240;41;4106902;869;28208
24924100;33;3302700;854;2824
40450590;29;2927408;2771;28209
94935260;43;4303103;5241;6757
59010610;24;2408102;1642;28210
57025640;27;2704302;1756;28211
50780510;26;2611606;2192;28212
24473070;33;3304904;69;28213
66640115;15;2700805;1213;28214
44067306;29;2910800;372;619
95054350;43;4305108;256;28215
55814140;26;2604007;3775;28216
74356860;52;5208707;3911;28217
66625199;15;2700805;2673;28218
45005402;29;2933307;311;28219
33010515;31;3157807;9;28220
88370019;42;4211306;422;26987
69303270;14;2502151;789;28221
24751340;33;3304904;489;28222
91550000;43;4314902;78;15275
57017650;27;2704302;3878;570
40470320;29;2927408;1043;28223
54160283;26;2607901;746;28224
95097750;43;4305108;3662;28225
41745031;29;2927408;4095;28226
87076040;41;4115200;111;28227
60355501;23;2304400;4103;28228
35020830;31;3127701;422;28229
86043480;41;4113700;112;28230
59633520;24;2408003;2497;28231
60714222;23;2304400;295;28232
69680970;13;1303700;20;28233
54580845;26;2602902;727;28234
21625120;33;3304557;1234;28235
70298050;53;5300108;47;28236
93806066;43;4319901;757;20730
76965771;11;1100049;513;28237
72600223;53;5300108;223;28238
59155615;24;2610400;89;28239
21830565;33;3304557;70;28240
78010385;51;5103403;2775;4649
70235520;53;5300108;47;28241
73015640;53;5300108;452;28242
65032750;21;2111300;1830;15808
76985896;11;1100304;6044;28243
23097065;33;3304557;281;28244
35043400;31;3127701;2359;28245
23893705;33;3305554;1401;10864
24365070;33;3303302;379;28246
55258970;26;2612406;6379;28247
28025496;33;3301009;833;28248
45994728;29;2931350;375;580
26265582;33;3303500;6380;28249
27211356;33;3306305;3217;28250
76811540;11;1100205;128;303
75144240;52;5201108;3511;16180
64180970;22;2203701;20;28251
58308550;25;2501807;927;28252
74948170;52;5201405;3456;28253
78115367;51;5108402;694;28254
23906090;33;3300100;2738;28255
21860490;33;3304557;631;28256
61655270;23;2303709;844;28257
41305190;29;2927408;1629;28258
25025430;33;3301702;2562;28259
24342340;33;3303302;56;28260
27537264;33;3304201;1045;28261
28630465;33;3303401;497;28262
27966595;33;3302403;534;28263
61601660;23;2303709;4105;28264
68455643;15;1508100;4086;6960
27940353;33;3302403;3517;968
58703445;25;2510808;14;28265
29938310;32;3204906;242;28266
40285300;29;2927408;2138;28267
82560530;41;4106902;205;28268
24915110;33;3302700;397;28269
36572172;31;3171303;269;4438
26317446;33;3304144;4454;28270
30285149;31;3106200;1811;28271
71635610;53;5300108;388;28272
86185700;41;4103701;3695;28273
71505201;53;5300108;57;28274
70278030;53;5300108;47;28275
64027672;22;2211001;562;2251
55021445;26;2604106;77;28276
55524970;26;2611804;6381;28277
68455706;15;1508100;4086;28278
58302390;25;2513703;2795;28279
97035020;43;4316907;109;28280
53640030;26;2606804;401;28281
22790683;33;3304557;1371;28282
30380420;31;3106200;3908;28283
25977407;33;3305802;866;28284
71573106;53;5300108;126;28285
92330065;43;4304606;1557;2239
94480790;43;4323002;208;28286
92032696;43;4304606;1261;28287
78042685;51;5103403;6382;28288
71976540;53;5300108;655;28289
58402673;25;2504009;576;2862
62884345;23;2305233;22;7627
28613530;33;3303401;20;28290
31515162;31;3106200;3135;5686
32423345;31;3129806;3147;3297
73031520;53;5300108;452;28291
23094125;33;3304557;691;28292
38061450;31;3170107;2123;2221
68025852;15;1506807;6146;28293
42803240;29;2905701;6383;28294
54120726;26;2607901;1110;28295
26275084;33;3303500;2994;1108
44095238;29;2910800;179;5252
40436700;29;2927408;1449;28296
83010120;41;4125506;664;28297
59618630;24;2408003;1316;28298
32370710;31;3118601;3606;6809
58705813;25;2510808;79;28299
39801051;31;3168606;474;28300
40725116;29;2927408;2525;28301
93801022;43;4319901;2155;28302
41333090;29;2927408;443;28303
59609008;24;2408003;813;28304
77818250;17;1702109;1174;3935
45990352;29;2931350;764;28305
74420193;52;5208707;6384;28306
41710280;29;2927408;2323;28307
74465060;52;5208707;1750;9412
86601276;41;4122404;458;28308
75503140;52;5211503;20;28309
70710230;53;5300108;139;28310
40451370;29;2927408;2771;28311
88345677;42;4203204;1869;23130
35040200;31;3127701;407;28312
78043274;51;5103403;265;28313
75054845;52;5201108;1577;28314
45994652;29;2931350;4968;9976
29182375;32;3205002;3651;27255
44061650;29;2910800;1634;28315
57317088;27;2700300;6252;28316
40487040;29;2927408;6230;28317
32685030;31;3106705;1664;22
79051070;50;5002704;6385;28318
30672080;31;3106200;3056;28319
73064212;53;5300108;596;28320
79842171;50;5003702;2203;28321
52090295;26;2611606;1442;28322
70351570;53;5300108;47;28323
74313720;52;5208707;1096;28324
75114210;52;5201108;2587;28325
81830090;41;4106902;374;28326
54517070;26;2602902;155;28327
35024670;31;3127701;1254;28328
79101900;50;5002704;6386;968
83404430;41;4105805;3967;28329
81925160;41;4106902;1683;28330
95601070;43;4321204;582;3623
23063400;33;3304557;487;28331
27288083;33;3306305;351;28332
66625895;15;2700805;2673;700
89046635;42;4202404;1050;25893
91751443;43;4314902;448;28333
21852225;33;3304557;631;28334
98792210;43;4317202;379;28335
97507728;43;4322400;2630;22
89075140;42;4202404;706;28336
97065060;43;4316907;3119;28337
73060515;53;5300108;596;28338
65036250;21;2111300;6387;28339
38060080;31;3170107;4666;937
93610080;43;4307609;227;125
28908521;33;3300704;1481;28340
66020350;15;2700805;192;28341
26580250;33;3302858;3813;28342
60765610;23;2304400;4423;6355
83708440;41;4101804;193;676
45027174;29;2933307;205;28343
63041530;23;2307304;1163;28344
23894462;33;3305554;393;28345
59015240;24;2408102;1422;10794
74673630;52;5208707;2199;28346
61920640;23;2307650;2963;28347
49506719;28;2802908;2440;28348
89806730;42;4204202;1199;280
21531360;33;3304557;2009;28349
54765345;26;2603454;1086;28350
33882285;31;3154606;1384;5755
27525839;33;3304201;5473;5797
78042210;51;5103403;525;1485
72548603;53;5300108;87;28351
91782001;43;4314902;4090;2697
89056260;42;4202404;159;28352
84051320;41;4119905;598;28353
89084640;42;4207502;6388;6440
79102060;50;5002704;5643;540
74780300;52;5208707;4490;28354
89086850;42;4207502;79;21540
68510501;15;1504208;3323;28355
40450680;29;2927408;2771;28356
25715430;33;3303906;4625;18330
40490108;29;2927408;507;28357
33080082;31;3157807;407;4546
66025330;15;2700805;24;28358
45993422;29;2931350;4830;28359
40300080;29;2927408;3901;28360
79086390;50;5002704;2017;20627
54150603;26;2607901;746;3038
89036400;42;4202404;395;4733
45994045;29;2931350;1537;28361
43825180;29;3112000;2722;7906
77813340;17;1702109;5914;610
76962298;11;1100049;4924;24140
88906546;42;4201406;6037;28362
71880123;53;5300108;174;28363
60534003;23;2304400;3848;21274
24865405;33;3301900;771;26638
60835225;23;2304400;228;28364
79645653;50;5008305;6389;28365
67133720;15;1500800;16;28366
22451574;33;3304557;3755;4316
78115868;51;5108402;694;28367
88115045;42;4216602;1402;28368
83221240;41;4118204;2534;28369
79041260;50;5002704;4923;28370
64083140;22;2211001;904;28371
81570280;41;4106902;411;28372
21030700;33;3304557;840;28373
62010763;23;2312908;20;28374
32425120;31;3129806;2714;28375
31130493;31;3106200;2056;27760
82630600;41;4106902;1948;28376
69304535;14;2502151;3797;28377
20535110;33;3304557;927;28378
59190971;24;2402204;6390;107
84073200;41;4119905;205;28379
91520020;43;4314902;2240;28380
76811554;11;1100205;128;11397
41299500;29;2927408;151;28381
83508120;41;4100400;3090;28382
79080690;50;5002704;2615;6722
59162977;24;2412203;6391;28383
30380436;31;3106200;6392;28384
54345215;26;2607901;3272;28385
75526454;52;5211503;2701;28386
71256625;53;5300108;127;28387
64080105;22;2211001;213;28388
88047043;42;4205407;3780;28389
81935385;41;4106902;1761;28390
35303132;31;3113404;6393;3054
34019050;31;3144805;6394;866
88034510;42;4205407;3800;2302
71996355;53;5300108;322;28391
88080700;42;4205407;977;28392
54510650;26;2602902;307;28393
90470310;43;4314902;3896;28394
68043410;15;1506807;448;24914
52191320;26;2611606;846;28395
23570580;33;3304557;351;28396
94440220;43;4323002;3788;28397
75135270;52;5201108;1982;24425
49052110;28;2800308;5525;28398
27279040;33;3306305;1124;28399
32604666;31;3106705;2500;28400
79037200;50;5002704;4131;28401
95911180;43;4311403;1754;28402
25080721;33;3301702;5058;28403
30230250;31;3106200;1008;28404
61948110;23;2307700;4091;28405
23055340;33;3304557;281;28406
25901336;33;3302502;1174;2779
37010580;31;3170701;3017;28407
21866300;33;3304557;631;28408
21741050;33;3304557;3715;5569
54420275;26;2607901;450;7447
54580125;26;2602902;727;28409
72115911;53;5300108;621;28410
78705067;51;5107602;6395;28411
41231019;29;2927408;4145;28412
72545244;53;5300108;87;28413
33825250;31;3154606;1185;269
70833530;53;5300108;139;28414
23894258;33;3305554;393;20120
35047030;31;3127701;77;471
25545320;33;3305109;3136;10181
36083018;31;3136702;3500;28415
64205634;22;2207702;3727;28416
73330971;53;5300108;959;28417
72321307;53;5300108;560;28418
28633090;33;3303401;1889;4839
40725180;29;2927408;2525;23969
22733370;33;3304557;1233;28419
73807140;52;5208004;3534;28420
30285323;31;3106200;1811;28421
82530250;41;4106902;516;28422
31930530;31;3106200;396;28423
58434188;25;2504009;1740;28424
21720130;33;3304557;271;28425
90870000;43;4314902;622;28426
60850430;23;2304400;2051;25851
65020393;21;2111300;6396;28427
89032265;42;4202404;1790;28428
27513386;33;3304201;1976;2788
28910370;33;3300704;4989;2412
75103868;52;5201108;4050;28429
32110730;31;3118601;5521;2862
69309361;14;2502151;1885;28430
60180480;23;2304400;1703;28431
96824110;43;4316808;4787;14303
54080032;26;2607901;3739;17461
94135030;43;4309209;978;28432
74893090;52;5208707;891;28433
48913624;29;2918407;4239;28434
82530340;41;4106902;516;28435
22621251;33;3304557;75;28436
31565390;31;3106200;2920;28437
45026660;29;2933307;205;28438
81452356;41;4106902;1401;28439
25270432;33;3301702;5540;1473
74715460;52;5208707;645;28440
85505423;41;4118501;6397;28441
26272350;33;3303500;794;28442
59014200;24;2408102;425;4089
86070530;41;4113700;1028;28443
70272090;53;5300108;47;28444
20270100;33;3304557;2688;28445
22770200;33;3304557;4436;6965
87065678;41;4115200;6398;28446
23076120;33;3304557;281;28447
21360190;33;3304557;2663;28448
76871296;11;1100023;134;4219
60711527;23;2304400;1724;28449
60533692;23;2304400;2376;28450
85040400;41;4109401;6399;22899
78150727;51;5108402;208;28451
81050670;41;4106902;289;28452
27330410;33;3300407;20;28453
28906170;33;3300704;3716;181
70735510;53;5300108;139;28454
44032376;29;2910800;783;28455
28016280;33;3301009;3249;28456
66113240;15;2700805;13;28457
93821240;43;4319901;1653;28458
24436120;33;3304904;1800;28459
25040220;33;3301702;2402;28460
60416100;23;2304400;232;28461
74830035;52;5208707;1191;28462
79612180;50;5008305;1071;3683
29070510;32;3205309;2754;28463
75145487;52;5201108;2297;28464
71570501;53;5300108;126;28465
86183392;41;4103701;4410;28466
23575223;33;3304557;351;28467
26587050;33;3302858;2483;21433
72140370;53;5300108;621;28468
90450040;43;4314902;1700;28469
94090050;43;4309209;1811;28470
72621411;53;5300108;223;28471
26177080;33;3300456;199;28472
59618144;24;2408003;5303;28473
92201402;43;4304606;269;28474
23088020;33;3304557;281;16383
76909812;11;1100122;1008;2406
73814597;52;5208004;2333;10041
84033006;41;4119905;1387;28475
61626150;23;2303709;1343;28476
74665840;52;5208707;6400;4354
95077134;43;4305108;5041;28477
49503226;28;2802908;527;28478
30512452;31;3106200;2424;28479
23535005;33;3304557;679;28480
60731600;23;2304400;1316;28481
94430730;43;4323002;3091;28482
72120480;53;5300108;621;28483
70044902;53;5300108;5222;28484
37074010;31;3170701;1334;28485
40365850;29;2927408;756;28486
26041410;33;3303500;2136;2133
56912178;26;2613909;5983;28487
24421730;33;3304904;398;28488
32405468;31;3129806;2848;28489
74883075;52;5208707;2062;7840
71020110;53;5300108;583;28490
59115575;24;2408102;700;28491
66090200;15;2700805;3064;28492
93804480;43;4319901;2200;20704
82520300;41;4106902;3373;28493
82010400;41;4106902;286;28494
35302590;31;3113404;397;28495
29938140;32;3204906;3887;28496
53230420;26;2609600;2895;28497
66026160;15;2700805;24;28498
23898084;33;3305554;58;28499
40245750;29;2927408;857;28500
30295380;31;3106200;683;28501
30411097;31;3106200;1214;3186
26150380;33;3300456;444;28502
85807270;41;4104808;230;28503
75085130;52;5201108;5966;28504
41345235;29;2927408;443;28505
74785560;52;5208707;1530;28506
26031460;33;3303500;579;28507
66640745;15;2700805;1213;28508
84172275;41;4104907;3518;28509
53637600;26;2606804;3149;28510
30285271;31;3106200;1811;576
45032105;29;2933307;5002;28511
93212110;43;4320008;1841;15419
41180705;29;2927408;3806;28512
87043187;41;4115200;3577;28513
53615385;26;2606804;4593;28514
22790780;33;3304557;1371;27001
62031265;23;2312908;6401;28515
26089075;33;3303500;839;28516
74915520;52;5201405;1382;14270
93542460;43;4313409;1090;28517
41308250;29;2927408;1953;1314
52125280;26;2611606;1040;28518
41347760;29;2927408;385;28519
35052872;31;3127701;1815;2457
65010080;21;2111300;20;28520
91440106;43;4314902;532;28521
75123580;52;5201108;3300;28522
66030170;15;2700805;24;28523
86058100;41;4113700;263;28524
25086300;33;3301702;6402;28525
88348243;42;4203204;2747;21580
40230410;29;2927408;3002;28526
54330471;26;2607901;336;28527
87200288;41;4105508;2365;8856
88508110;42;4209300;3262;5602
75713404;52;5205109;637;1485
81925587;41;4106902;1683;28528
88900037;42;4201406;20;1671
30692640;31;3106200;4112;28529
26275280;33;3303500;6403;28530
51320455;26;2611606;123;3606
89503226;42;4203006;2272;28531
45077372;29;2933307;428;21300
75526424;52;5211503;741;7616
53110160;26;2609600;716;28532
91420470;43;4314902;613;23260
41347530;29;2927408;385;28533
26032570;33;3303500;1485;28534
72231104;53;5300108;321;28535
25268090;33;3301702;4835;28536
35050550;31;3127701;1008;35
64080210;22;2211001;213;28537
44470972;29;4322707;6404;3072
57052835;27;2704302;1415;28538
34011015;31;3144805;831;2492
23036380;33;3304557;281;28539
89083120;42;4207502;292;4474
36088080;31;3136702;351;28540
45012576;29;2933307;212;28541
29943250;32;3204906;1961;1394
77815650;17;1702109;25;28542
93340590;43;4313409;212;28543
21371050;33;3304557;2705;28544
41620156;29;2927408;33;19271
32240222;31;3118601;87;35
62884185;23;2305233;3473;28545
26373470;33;3304144;2772;28546
31640410;31;3106200;2797;489
51340290;26;2611606;123;28547
35180030;31;3168705;20;5791
76913231;11;1100122;6405;28548
20251030;33;3304557;4234;13745
21011160;33;3304557;2224;22750
69103052;13;1301902;496;13450
72760130;53;5300108;4437;16630
30180106;31;3106200;20;28549
33900520;31;3154606;6307;28550
89021381;42;4202404;367;28551
37900106;31;3147907;1580;28552
94920690;43;4303103;6406;28553
53160150;26;2609600;2335;13532
37062130;31;3170701;2495;28554
49069006;28;2800308;1354;28555
32404560;31;3129806;5324;18311
