id;pessoa_id;data_ocorrencia
22814;22814;2021-10-26
22815;22815;2022-03-16
22816;22816;2022-01-18
22817;22817;2022-05-13
22818;22818;2022-03-04
22819;22819;2021-12-09
22820;22820;2022-03-17
22821;22821;2021-10-11
22822;22822;2021-08-04
22823;22823;2021-12-22
22824;22824;2022-05-04
22825;22825;2021-08-26
22826;22826;2021-08-21
22827;22827;2022-05-16
22828;22828;2021-08-29
22829;22829;2022-01-22
22830;22830;2022-06-05
22831;22831;2022-05-10
22832;22832;2021-09-06
22833;22833;2022-02-16
22834;22834;2021-10-12
22835;22835;2021-09-05
22836;22836;2021-09-02
22837;22837;2022-06-10
22838;22838;2021-12-12
22839;22839;2021-09-20
22840;22840;2022-03-19
22841;22841;2022-04-03
22842;22842;2021-12-08
22843;22843;2021-12-19
22844;22844;2021-09-14
22845;22845;2022-06-01
22846;22846;2021-10-04
22847;22847;2022-05-28
22848;22848;2021-10-27
22849;22849;2022-02-02
22850;22850;2022-03-16
22851;22851;2022-02-26
22852;22852;2022-05-24
22853;22853;2021-12-18
22854;22854;2022-02-16
22855;22855;2021-07-25
22856;22856;2021-10-24
22857;22857;2022-05-26
22858;22858;2021-07-26
22859;22859;2021-07-24
22860;22860;2021-06-16
22861;22861;2021-11-04
22862;22862;2022-02-21
22863;22863;2022-02-05
22864;22864;2022-05-09
22865;22865;2021-12-07
22866;22866;2021-09-25
22867;22867;2022-05-10
22868;22868;2021-06-26
22869;22869;2022-02-18
22870;22870;2022-04-20
22871;22871;2021-11-03
22872;22872;2021-09-06
22873;22873;2021-10-13
22874;22874;2021-07-09
22875;22875;2022-05-23
22876;22876;2022-04-13
22877;22877;2021-09-04
22878;22878;2021-11-16
22879;22879;2021-07-12
22880;22880;2022-01-04
22881;22881;2021-11-21
22882;22882;2022-02-22
22883;22883;2022-03-28
22884;22884;2021-10-24
22885;22885;2022-03-13
22886;22886;2021-08-14
22887;22887;2022-05-29
22888;22888;2022-03-27
22889;22889;2021-11-16
22890;22890;2022-02-01
22891;22891;2022-06-09
22892;22892;2021-10-17
22893;22893;2022-04-22
22894;22894;2021-12-01
22895;22895;2022-03-09
22896;22896;2021-11-07
22897;22897;2022-03-27
22898;22898;2021-09-26
22899;22899;2022-02-13
22900;22900;2021-09-30
22901;22901;2021-12-27
22902;22902;2022-05-25
22903;22903;2022-02-15
22904;22904;2021-07-07
22905;22905;2022-03-11
22906;22906;2022-03-19
22907;22907;2021-12-22
22908;22908;2021-11-17
22909;22909;2021-06-30
22910;22910;2022-05-27
22911;22911;2022-01-24
22912;22912;2021-12-22
22913;22913;2022-06-11
22914;22914;2022-05-14
22915;22915;2021-10-17
22916;22916;2021-12-21
22917;22917;2021-07-27
22918;22918;2021-11-27
22919;22919;2021-07-19
22920;22920;2021-08-28
22921;22921;2021-12-27
22922;22922;2022-01-15
22923;22923;2021-06-23
22924;22924;2022-05-20
22925;22925;2022-04-26
22926;22926;2021-08-12
22927;22927;2021-10-29
22928;22928;2022-01-29
22929;22929;2021-10-04
22930;22930;2021-12-04
22931;22931;2021-11-28
22932;22932;2022-02-14
22933;22933;2022-01-26
22934;22934;2021-10-25
22935;22935;2022-02-08
22936;22936;2022-01-05
22937;22937;2022-01-27
22938;22938;2022-04-03
22939;22939;2022-01-11
22940;22940;2022-06-13
22941;22941;2021-12-27
22942;22942;2022-04-17
22943;22943;2022-02-06
22944;22944;2022-04-15
22945;22945;2021-12-30
22946;22946;2021-12-30
22947;22947;2022-03-31
22948;22948;2021-12-09
22949;22949;2021-08-22
22950;22950;2021-07-22
22951;22951;2021-10-23
22952;22952;2022-02-08
22953;22953;2021-12-14
22954;22954;2022-05-01
22955;22955;2022-02-16
22956;22956;2021-06-24
22957;22957;2022-05-30
22958;22958;2021-11-02
22959;22959;2021-08-14
22960;22960;2021-06-27
22961;22961;2021-09-25
22962;22962;2022-06-11
22963;22963;2021-08-02
22964;22964;2021-12-29
22965;22965;2022-04-09
22966;22966;2022-06-09
22967;22967;2022-05-01
22968;22968;2021-12-06
22969;22969;2021-11-20
22970;22970;2022-05-20
22971;22971;2021-11-19
22972;22972;2022-02-28
22973;22973;2022-03-16
22974;22974;2021-06-20
22975;22975;2021-10-17
22976;22976;2021-09-18
22977;22977;2021-08-18
22978;22978;2021-07-21
22979;22979;2021-10-18
22980;22980;2021-07-28
22981;22981;2022-05-20
22982;22982;2021-12-08
22983;22983;2021-10-30
22984;22984;2022-05-07
22985;22985;2022-05-19
22986;22986;2022-03-02
22987;22987;2021-09-04
22988;22988;2022-05-05
22989;22989;2021-11-04
22990;22990;2021-09-17
22991;22991;2022-03-14
22992;22992;2022-01-09
22993;22993;2021-08-20
22994;22994;2021-09-24
22995;22995;2022-05-12
22996;22996;2022-06-01
22997;22997;2021-09-30
22998;22998;2021-12-07
22999;22999;2021-10-07
23000;23000;2022-04-02
23001;23001;2021-08-28
23002;23002;2021-12-08
23003;23003;2021-10-16
23004;23004;2022-06-05
23005;23005;2021-12-30
23006;23006;2021-06-30
23007;23007;2021-10-02
23008;23008;2022-03-09
23009;23009;2021-09-26
23010;23010;2021-12-21
23011;23011;2022-06-08
23012;23012;2022-03-16
23013;23013;2022-04-26
23014;23014;2022-04-25
23015;23015;2021-09-06
23016;23016;2021-08-09
23017;23017;2021-09-06
23018;23018;2022-02-20
23019;23019;2022-02-13
23020;23020;2021-12-23
23021;23021;2022-05-04
23022;23022;2021-08-11
23023;23023;2021-07-25
23024;23024;2021-10-28
23025;23025;2021-11-08
23026;23026;2021-10-25
23027;23027;2022-04-16
23028;23028;2021-06-27
23029;23029;2022-03-22
23030;23030;2021-09-01
23031;23031;2021-12-11
23032;23032;2022-02-21
23033;23033;2022-02-06
23034;23034;2022-02-15
23035;23035;2022-04-01
23036;23036;2021-11-30
23037;23037;2022-01-04
23038;23038;2021-07-30
23039;23039;2021-10-08
23040;23040;2021-07-06
23041;23041;2022-06-08
23042;23042;2021-10-09
23043;23043;2021-06-17
23044;23044;2021-12-22
23045;23045;2021-08-09
23046;23046;2021-06-23
23047;23047;2022-04-16
23048;23048;2021-08-19
23049;23049;2022-02-28
23050;23050;2021-10-17
23051;23051;2022-03-07
23052;23052;2022-04-17
23053;23053;2021-10-28
23054;23054;2022-04-12
23055;23055;2021-07-04
23056;23056;2021-09-28
23057;23057;2021-11-10
23058;23058;2021-10-04
23059;23059;2021-07-31
23060;23060;2021-10-12
23061;23061;2022-03-21
23062;23062;2022-02-08
23063;23063;2021-09-22
23064;23064;2022-01-18
23065;23065;2022-03-10
23066;23066;2021-09-20
23067;23067;2021-10-24
23068;23068;2021-08-15
23069;23069;2022-04-29
23070;23070;2021-11-15
23071;23071;2021-10-09
23072;23072;2022-06-09
23073;23073;2022-01-06
23074;23074;2022-01-09
23075;23075;2022-04-17
23076;23076;2021-07-11
23077;23077;2022-03-23
23078;23078;2022-04-28
23079;23079;2022-03-04
23080;23080;2021-10-02
23081;23081;2021-06-24
23082;23082;2022-06-07
23083;23083;2021-07-11
23084;23084;2022-05-17
23085;23085;2021-12-09
23086;23086;2021-08-23
23087;23087;2021-11-04
23088;23088;2022-01-01
23089;23089;2022-03-26
23090;23090;2022-05-26
23091;23091;2022-06-03
23092;23092;2021-10-20
23093;23093;2022-03-17
23094;23094;2022-02-28
23095;23095;2022-03-01
23096;23096;2021-11-24
23097;23097;2021-09-16
23098;23098;2021-09-08
23099;23099;2021-11-30
23100;23100;2021-11-11
23101;23101;2022-03-30
23102;23102;2022-04-27
23103;23103;2021-11-14
23104;23104;2021-10-14
23105;23105;2021-06-17
23106;23106;2022-01-27
23107;23107;2021-10-17
23108;23108;2022-02-08
23109;23109;2021-12-02
23110;23110;2022-01-04
23111;23111;2021-08-31
23112;23112;2021-08-04
23113;23113;2021-07-07
23114;23114;2021-09-02
23115;23115;2021-09-05
23116;23116;2021-11-17
23117;23117;2022-02-26
23118;23118;2021-09-02
23119;23119;2021-08-12
23120;23120;2021-06-16
23121;23121;2022-05-11
23122;23122;2021-08-03
23123;23123;2021-09-11
23124;23124;2022-03-23
23125;23125;2021-09-07
23126;23126;2022-05-24
23127;23127;2021-10-21
23128;23128;2021-10-29
23129;23129;2021-11-30
23130;23130;2022-04-30
23131;23131;2022-05-30
23132;23132;2021-08-14
23133;23133;2021-12-23
23134;23134;2022-01-18
23135;23135;2021-09-01
23136;23136;2021-08-10
23137;23137;2022-01-21
23138;23138;2021-09-19
23139;23139;2021-07-30
23140;23140;2022-01-25
23141;23141;2021-12-15
23142;23142;2021-12-11
23143;23143;2022-06-10
23144;23144;2021-10-02
23145;23145;2021-07-09
23146;23146;2021-12-09
23147;23147;2022-02-23
23148;23148;2022-03-20
23149;23149;2022-02-22
23150;23150;2021-06-21
23151;23151;2021-06-27
23152;23152;2022-06-08
23153;23153;2022-05-11
23154;23154;2022-02-03
23155;23155;2021-11-12
23156;23156;2022-01-08
23157;23157;2021-08-17
23158;23158;2022-01-30
23159;23159;2021-12-31
23160;23160;2021-10-20
23161;23161;2022-05-29
23162;23162;2022-05-31
23163;23163;2021-07-22
23164;23164;2021-08-28
23165;23165;2022-04-10
23166;23166;2022-05-20
23167;23167;2022-02-19
23168;23168;2021-08-12
23169;23169;2022-03-28
23170;23170;2021-08-10
23171;23171;2021-09-12
23172;23172;2022-01-16
23173;23173;2021-11-06
23174;23174;2022-05-17
23175;23175;2021-11-29
23176;23176;2022-05-17
23177;23177;2022-06-11
23178;23178;2021-11-20
23179;23179;2021-09-11
23180;23180;2021-09-25
23181;23181;2021-11-15
23182;23182;2021-12-02
23183;23183;2021-09-29
23184;23184;2022-04-29
23185;23185;2021-12-05
23186;23186;2021-10-07
23187;23187;2022-03-22
23188;23188;2022-03-13
23189;23189;2021-12-26
23190;23190;2022-01-31
23191;23191;2021-12-23
23192;23192;2021-12-31
23193;23193;2022-01-05
23194;23194;2022-04-01
23195;23195;2021-11-02
23196;23196;2022-01-21
23197;23197;2021-06-20
23198;23198;2021-12-17
23199;23199;2022-01-08
23200;23200;2021-12-24
23201;23201;2021-10-24
23202;23202;2021-11-10
23203;23203;2022-06-02
23204;23204;2021-10-26
23205;23205;2021-09-03
23206;23206;2022-02-06
23207;23207;2021-06-20
23208;23208;2022-02-17
23209;23209;2021-11-22
23210;23210;2021-12-28
23211;23211;2021-06-15
23212;23212;2022-05-25
23213;23213;2021-06-24
23214;23214;2021-08-06
23215;23215;2022-04-07
23216;23216;2022-02-12
23217;23217;2022-04-11
23218;23218;2021-07-16
23219;23219;2022-03-05
23220;23220;2021-11-10
23221;23221;2021-08-04
23222;23222;2022-05-06
23223;23223;2021-08-23
23224;23224;2022-02-26
23225;23225;2022-03-05
23226;23226;2021-10-12
23227;23227;2021-10-07
23228;23228;2022-05-31
23229;23229;2021-09-04
23230;23230;2022-01-29
23231;23231;2021-08-24
23232;23232;2021-11-02
23233;23233;2021-10-16
23234;23234;2021-08-16
23235;23235;2021-10-12
23236;23236;2021-07-17
23237;23237;2021-12-19
23238;23238;2022-03-12
23239;23239;2021-09-12
23240;23240;2022-03-31
23241;23241;2022-06-03
23242;23242;2021-08-02
23243;23243;2021-09-28
23244;23244;2021-07-20
23245;23245;2022-05-19
23246;23246;2022-04-20
23247;23247;2021-07-25
23248;23248;2022-04-10
23249;23249;2021-12-24
23250;23250;2021-07-25
23251;23251;2021-06-16
23252;23252;2021-07-12
23253;23253;2021-10-08
23254;23254;2022-01-28
23255;23255;2021-11-06
23256;23256;2022-03-19
23257;23257;2022-01-30
23258;23258;2021-07-16
23259;23259;2021-07-18
23260;23260;2021-08-02
23261;23261;2022-05-11
23262;23262;2021-09-09
23263;23263;2022-04-24
23264;23264;2022-06-15
23265;23265;2021-09-03
23266;23266;2022-01-10
23267;23267;2021-07-11
23268;23268;2022-05-15
23269;23269;2021-08-17
23270;23270;2021-12-08
23271;23271;2022-05-21
23272;23272;2022-06-11
23273;23273;2021-09-29
23274;23274;2022-03-30
23275;23275;2022-06-13
23276;23276;2022-02-01
23277;23277;2021-07-06
23278;23278;2021-09-20
23279;23279;2021-11-01
23280;23280;2022-03-20
23281;23281;2022-06-14
23282;23282;2022-02-21
23283;23283;2021-12-09
23284;23284;2022-05-03
23285;23285;2021-11-18
23286;23286;2021-12-02
23287;23287;2022-01-27
23288;23288;2021-11-28
23289;23289;2021-11-15
23290;23290;2021-08-01
23291;23291;2021-08-21
23292;23292;2021-07-31
23293;23293;2021-09-02
23294;23294;2021-09-12
23295;23295;2021-12-03
23296;23296;2021-10-30
23297;23297;2021-06-19
23298;23298;2021-10-14
23299;23299;2022-05-10
23300;23300;2021-07-17
23301;23301;2022-01-20
23302;23302;2021-11-14
23303;23303;2021-10-11
23304;23304;2022-03-03
23305;23305;2022-05-31
23306;23306;2022-05-23
23307;23307;2021-10-24
23308;23308;2021-06-29
23309;23309;2021-08-06
23310;23310;2022-03-20
23311;23311;2021-09-15
23312;23312;2022-01-04
23313;23313;2022-05-31
23314;23314;2021-12-04
23315;23315;2022-01-08
23316;23316;2021-10-09
23317;23317;2021-11-25
23318;23318;2022-01-12
23319;23319;2021-06-23
23320;23320;2021-10-14
23321;23321;2022-02-22
23322;23322;2021-06-28
23323;23323;2021-11-20
23324;23324;2022-05-14
23325;23325;2022-04-15
23326;23326;2022-02-16
23327;23327;2022-03-26
23328;23328;2021-10-19
23329;23329;2022-02-26
23330;23330;2021-09-20
23331;23331;2021-08-01
23332;23332;2021-11-14
23333;23333;2022-03-10
23334;23334;2022-01-26
23335;23335;2021-09-24
23336;23336;2021-06-18
23337;23337;2021-10-19
23338;23338;2021-10-29
23339;23339;2021-07-23
23340;23340;2022-03-15
23341;23341;2021-11-05
23342;23342;2022-02-19
23343;23343;2022-05-26
23344;23344;2022-05-17
23345;23345;2021-10-22
23346;23346;2021-09-16
23347;23347;2022-05-24
23348;23348;2021-07-24
23349;23349;2021-07-21
23350;23350;2022-02-15
23351;23351;2022-03-06
23352;23352;2022-01-29
23353;23353;2021-08-02
23354;23354;2021-08-30
23355;23355;2022-01-16
23356;23356;2021-10-13
23357;23357;2022-03-30
23358;23358;2022-06-12
23359;23359;2021-10-11
23360;23360;2022-02-09
23361;23361;2021-06-22
23362;23362;2021-11-27
23363;23363;2021-06-21
23364;23364;2021-12-27
23365;23365;2021-12-27
23366;23366;2022-01-18
23367;23367;2021-08-10
23368;23368;2021-10-08
23369;23369;2022-03-20
23370;23370;2021-08-11
23371;23371;2021-11-23
23372;23372;2021-08-23
23373;23373;2021-12-19
23374;23374;2021-09-15
23375;23375;2021-06-26
23376;23376;2021-10-15
23377;23377;2021-08-04
23378;23378;2021-10-30
23379;23379;2022-04-18
23380;23380;2022-03-16
23381;23381;2021-10-15
23382;23382;2021-07-06
23383;23383;2021-12-14
23384;23384;2021-06-19
23385;23385;2021-11-30
23386;23386;2022-06-15
23387;23387;2022-04-17
23388;23388;2022-01-06
23389;23389;2021-08-12
23390;23390;2022-04-22
23391;23391;2022-06-15
23392;23392;2021-06-22
23393;23393;2022-01-26
23394;23394;2022-01-01
23395;23395;2022-04-09
23396;23396;2021-09-25
23397;23397;2021-07-26
23398;23398;2022-03-30
23399;23399;2021-08-30
23400;23400;2022-03-18
23401;23401;2021-12-18
23402;23402;2021-12-27
23403;23403;2022-02-27
23404;23404;2021-09-19
23405;23405;2022-04-30
23406;23406;2021-08-09
23407;23407;2022-01-04
23408;23408;2022-01-14
23409;23409;2021-12-28
23410;23410;2021-08-12
23411;23411;2021-09-11
23412;23412;2022-03-24
23413;23413;2022-04-10
23414;23414;2021-06-20
23415;23415;2021-11-29
23416;23416;2022-03-29
23417;23417;2022-02-14
23418;23418;2021-12-13
23419;23419;2022-02-22
23420;23420;2021-08-31
23421;23421;2022-03-20
23422;23422;2021-09-09
23423;23423;2022-01-23
23424;23424;2021-10-11
23425;23425;2021-07-29
23426;23426;2021-06-17
23427;23427;2021-09-05
23428;23428;2021-06-25
23429;23429;2022-03-03
23430;23430;2021-06-23
23431;23431;2022-05-09
23432;23432;2021-10-03
23433;23433;2021-08-21
23434;23434;2021-08-12
23435;23435;2022-01-17
23436;23436;2021-08-22
23437;23437;2022-06-13
23438;23438;2021-09-27
23439;23439;2022-02-21
23440;23440;2022-01-14
23441;23441;2021-07-19
23442;23442;2021-09-10
23443;23443;2021-09-13
23444;23444;2022-04-27
23445;23445;2022-01-05
23446;23446;2022-02-08
23447;23447;2021-06-22
23448;23448;2022-02-13
23449;23449;2022-05-07
23450;23450;2021-09-12
23451;23451;2022-02-12
23452;23452;2021-12-13
23453;23453;2022-05-07
23454;23454;2022-04-02
23455;23455;2021-09-25
23456;23456;2021-12-22
23457;23457;2021-07-08
23458;23458;2021-12-02
23459;23459;2022-04-25
23460;23460;2022-05-02
23461;23461;2022-04-11
23462;23462;2021-06-26
23463;23463;2021-06-24
23464;23464;2022-01-28
23465;23465;2022-05-26
23466;23466;2021-08-29
23467;23467;2022-04-21
23468;23468;2021-09-04
23469;23469;2021-12-03
23470;23470;2022-01-17
23471;23471;2021-07-24
23472;23472;2021-08-17
23473;23473;2022-01-08
23474;23474;2022-06-15
23475;23475;2021-10-24
23476;23476;2021-08-16
23477;23477;2022-03-16
23478;23478;2022-04-26
23479;23479;2021-07-28
23480;23480;2022-04-19
23481;23481;2022-03-12
23482;23482;2021-08-27
23483;23483;2021-11-11
23484;23484;2021-09-30
23485;23485;2022-01-16
23486;23486;2022-04-02
23487;23487;2021-11-02
23488;23488;2021-08-09
23489;23489;2021-12-19
23490;23490;2021-06-30
23491;23491;2022-04-17
23492;23492;2021-07-07
23493;23493;2022-01-28
23494;23494;2022-04-27
23495;23495;2022-05-01
23496;23496;2021-09-04
23497;23497;2022-03-22
23498;23498;2021-07-08
23499;23499;2022-01-31
23500;23500;2022-05-08
23501;23501;2021-12-28
23502;23502;2022-01-22
23503;23503;2022-04-30
23504;23504;2022-03-19
23505;23505;2021-09-04
23506;23506;2022-04-25
23507;23507;2022-01-06
23508;23508;2021-10-28
23509;23509;2021-08-06
23510;23510;2021-06-25
23511;23511;2021-10-28
23512;23512;2021-07-14
23513;23513;2021-12-14
23514;23514;2022-05-19
23515;23515;2021-10-01
23516;23516;2021-09-12
23517;23517;2022-04-28
23518;23518;2022-03-22
23519;23519;2022-02-10
23520;23520;2021-11-14
23521;23521;2021-11-30
23522;23522;2022-05-31
23523;23523;2021-12-22
23524;23524;2021-11-01
23525;23525;2021-09-18
23526;23526;2021-08-21
23527;23527;2022-04-18
23528;23528;2022-03-18
23529;23529;2021-10-29
23530;23530;2022-04-04
23531;23531;2022-03-24
23532;23532;2021-08-10
23533;23533;2022-04-01
23534;23534;2021-07-18
23535;23535;2021-09-17
23536;23536;2021-12-26
23537;23537;2022-05-02
23538;23538;2021-08-18
23539;23539;2022-03-23
23540;23540;2021-09-18
23541;23541;2021-06-23
23542;23542;2022-04-20
23543;23543;2022-03-28
23544;23544;2022-02-09
23545;23545;2021-12-29
23546;23546;2021-07-12
23547;23547;2021-11-04
23548;23548;2021-10-16
23549;23549;2022-03-01
23550;23550;2021-10-08
23551;23551;2022-01-13
23552;23552;2022-04-27
23553;23553;2022-01-10
23554;23554;2022-04-11
23555;23555;2021-10-15
23556;23556;2022-03-15
23557;23557;2022-04-20
23558;23558;2022-01-11
23559;23559;2021-07-14
23560;23560;2022-03-19
23561;23561;2022-02-10
23562;23562;2021-12-07
23563;23563;2022-01-25
23564;23564;2021-10-31
23565;23565;2021-09-19
23566;23566;2022-04-19
23567;23567;2021-08-13
23568;23568;2021-08-17
23569;23569;2022-01-17
23570;23570;2021-10-06
23571;23571;2022-04-10
23572;23572;2021-09-08
23573;23573;2021-08-08
23574;23574;2022-03-29
23575;23575;2022-02-08
23576;23576;2021-11-04
23577;23577;2022-04-23
23578;23578;2022-02-10
23579;23579;2021-09-17
23580;23580;2021-06-16
23581;23581;2021-11-26
23582;23582;2022-04-12
23583;23583;2022-03-25
23584;23584;2021-07-03
23585;23585;2022-03-13
23586;23586;2022-01-28
23587;23587;2022-03-01
23588;23588;2022-01-16
23589;23589;2021-06-19
23590;23590;2022-04-30
23591;23591;2022-01-21
23592;23592;2022-04-30
23593;23593;2022-03-26
23594;23594;2021-09-23
23595;23595;2021-10-19
23596;23596;2021-08-02
23597;23597;2021-08-12
23598;23598;2021-09-13
23599;23599;2021-06-17
23600;23600;2022-03-04
23601;23601;2021-08-26
23602;23602;2021-12-30
23603;23603;2022-05-13
23604;23604;2022-06-06
23605;23605;2022-05-11
23606;23606;2022-01-24
23607;23607;2022-01-11
23608;23608;2021-07-12
23609;23609;2022-02-13
23610;23610;2022-02-02
23611;23611;2021-12-15
23612;23612;2022-02-07
23613;23613;2022-01-02
23614;23614;2021-10-12
23615;23615;2021-12-14
23616;23616;2021-07-01
23617;23617;2021-11-26
23618;23618;2022-01-31
23619;23619;2021-08-21
23620;23620;2021-08-08
23621;23621;2022-02-21
23622;23622;2021-06-26
23623;23623;2021-08-22
23624;23624;2022-02-07
23625;23625;2021-06-17
23626;23626;2021-08-02
23627;23627;2021-10-24
23628;23628;2022-02-15
23629;23629;2022-01-28
23630;23630;2022-04-15
23631;23631;2022-06-15
23632;23632;2021-10-12
23633;23633;2022-04-21
23634;23634;2021-06-25
23635;23635;2021-09-27
23636;23636;2021-09-12
23637;23637;2021-08-30
23638;23638;2022-05-14
23639;23639;2021-11-15
23640;23640;2022-01-02
23641;23641;2021-07-21
23642;23642;2021-12-17
23643;23643;2021-07-02
23644;23644;2022-02-27
23645;23645;2022-01-21
23646;23646;2022-02-10
23647;23647;2022-03-04
23648;23648;2022-04-23
23649;23649;2022-05-23
23650;23650;2021-12-01
23651;23651;2022-03-03
23652;23652;2021-10-02
23653;23653;2021-09-12
23654;23654;2021-10-26
23655;23655;2022-02-23
23656;23656;2022-05-03
23657;23657;2021-09-19
23658;23658;2021-08-12
23659;23659;2021-10-26
23660;23660;2022-05-10
23661;23661;2021-08-06
23662;23662;2022-02-18
23663;23663;2021-08-06
23664;23664;2021-09-24
23665;23665;2022-01-18
23666;23666;2021-10-11
23667;23667;2022-04-05
23668;23668;2021-07-29
23669;23669;2021-10-18
23670;23670;2022-03-31
23671;23671;2022-01-28
23672;23672;2022-01-27
23673;23673;2022-06-12
23674;23674;2021-09-15
23675;23675;2021-09-28
23676;23676;2022-04-26
23677;23677;2021-07-13
23678;23678;2022-01-02
23679;23679;2022-05-09
23680;23680;2022-04-20
23681;23681;2022-02-06
23682;23682;2022-05-15
23683;23683;2022-04-19
23684;23684;2021-07-21
23685;23685;2022-01-15
23686;23686;2021-10-08
23687;23687;2022-05-22
23688;23688;2021-09-26
23689;23689;2022-06-02
23690;23690;2021-10-08
23691;23691;2022-02-25
23692;23692;2021-08-01
23693;23693;2021-08-17
23694;23694;2022-01-23
23695;23695;2021-08-01
23696;23696;2022-02-22
23697;23697;2022-03-16
23698;23698;2022-04-20
23699;23699;2021-10-27
23700;23700;2022-02-19
23701;23701;2022-03-18
23702;23702;2021-09-03
23703;23703;2021-10-26
23704;23704;2021-10-16
23705;23705;2022-03-09
23706;23706;2021-11-25
23707;23707;2022-04-02
23708;23708;2021-11-18
23709;23709;2022-05-30
23710;23710;2021-08-04
23711;23711;2022-03-03
23712;23712;2021-10-06
23713;23713;2021-06-16
23714;23714;2022-04-28
23715;23715;2021-09-21
23716;23716;2022-02-02
23717;23717;2022-02-28
23718;23718;2022-03-19
23719;23719;2021-09-20
23720;23720;2022-06-13
23721;23721;2021-08-10
23722;23722;2021-12-02
23723;23723;2022-05-07
23724;23724;2021-07-04
23725;23725;2021-12-13
23726;23726;2021-09-07
23727;23727;2021-12-18
23728;23728;2022-02-25
23729;23729;2021-10-18
23730;23730;2021-08-30
23731;23731;2022-02-03
23732;23732;2021-07-01
23733;23733;2022-04-07
23734;23734;2022-02-26
23735;23735;2021-06-15
23736;23736;2022-03-08
23737;23737;2022-01-07
23738;23738;2022-01-25
23739;23739;2022-05-27
23740;23740;2022-01-01
23741;23741;2021-09-25
23742;23742;2022-01-13
23743;23743;2022-01-07
23744;23744;2022-05-14
23745;23745;2022-05-02
23746;23746;2021-10-05
23747;23747;2022-04-04
23748;23748;2021-06-20
23749;23749;2021-11-28
23750;23750;2021-09-08
23751;23751;2022-03-21
23752;23752;2021-08-08
23753;23753;2022-06-05
23754;23754;2021-12-29
23755;23755;2021-07-16
23756;23756;2022-03-02
23757;23757;2021-09-16
23758;23758;2021-07-12
23759;23759;2022-04-24
23760;23760;2021-10-13
23761;23761;2022-05-10
23762;23762;2022-03-08
23763;23763;2021-09-24
23764;23764;2021-08-05
23765;23765;2022-06-12
23766;23766;2021-11-14
23767;23767;2022-04-05
23768;23768;2021-09-04
23769;23769;2022-04-04
23770;23770;2021-10-23
23771;23771;2022-02-14
23772;23772;2021-10-28
23773;23773;2022-05-14
23774;23774;2021-07-25
23775;23775;2022-01-27
23776;23776;2021-09-28
23777;23777;2022-03-05
23778;23778;2021-12-15
23779;23779;2021-12-29
23780;23780;2021-07-09
23781;23781;2022-04-29
23782;23782;2022-01-15
23783;23783;2021-12-29
23784;23784;2021-07-07
23785;23785;2021-11-02
23786;23786;2022-03-24
23787;23787;2021-07-21
23788;23788;2022-01-03
23789;23789;2021-12-05
23790;23790;2021-06-23
23791;23791;2021-09-09
23792;23792;2021-11-30
23793;23793;2022-06-13
23794;23794;2022-03-01
23795;23795;2021-08-11
23796;23796;2021-09-21
23797;23797;2021-12-11
23798;23798;2021-12-10
23799;23799;2022-04-10
23800;23800;2022-05-31
23801;23801;2021-06-17
23802;23802;2022-03-08
23803;23803;2021-11-25
23804;23804;2021-09-26
23805;23805;2022-05-22
23806;23806;2022-06-03
23807;23807;2022-06-15
23808;23808;2022-03-22
23809;23809;2021-09-21
23810;23810;2022-05-21
23811;23811;2021-10-14
23812;23812;2021-08-29
23813;23813;2021-09-03
23814;23814;2022-01-24
23815;23815;2021-07-29
23816;23816;2021-08-02
23817;23817;2021-07-29
23818;23818;2021-11-08
23819;23819;2021-10-24
23820;23820;2021-08-06
23821;23821;2021-09-12
23822;23822;2022-05-30
23823;23823;2021-12-24
23824;23824;2021-09-20
23825;23825;2022-01-08
23826;23826;2022-02-18
23827;23827;2022-03-21
23828;23828;2021-11-12
23829;23829;2021-12-19
23830;23830;2022-04-28
23831;23831;2022-06-05
23832;23832;2021-08-31
23833;23833;2021-12-25
23834;23834;2022-02-14
23835;23835;2021-08-31
23836;23836;2022-01-13
23837;23837;2021-10-25
23838;23838;2022-06-07
23839;23839;2022-02-04
23840;23840;2022-01-03
23841;23841;2021-12-15
23842;23842;2021-08-21
23843;23843;2022-03-07
23844;23844;2022-06-10
23845;23845;2022-03-25
23846;23846;2022-01-29
23847;23847;2022-05-26
23848;23848;2021-11-13
23849;23849;2022-03-06
23850;23850;2021-09-11
23851;23851;2021-09-03
23852;23852;2022-04-18
23853;23853;2021-07-07
23854;23854;2021-08-01
23855;23855;2022-05-14
23856;23856;2022-04-26
23857;23857;2022-03-11
23858;23858;2021-07-19
23859;23859;2022-02-15
23860;23860;2022-04-19
23861;23861;2022-03-25
23862;23862;2021-07-17
23863;23863;2021-08-23
23864;23864;2022-01-06
23865;23865;2021-07-05
23866;23866;2022-04-28
23867;23867;2022-01-15
23868;23868;2021-11-26
23869;23869;2021-10-12
23870;23870;2022-05-15
23871;23871;2022-03-26
23872;23872;2021-11-06
23873;23873;2022-05-14
23874;23874;2021-08-27
23875;23875;2022-03-18
23876;23876;2021-10-07
23877;23877;2021-12-31
23878;23878;2021-09-22
23879;23879;2021-10-18
23880;23880;2022-03-27
23881;23881;2021-09-15
23882;23882;2021-09-23
23883;23883;2022-02-16
23884;23884;2022-02-19
23885;23885;2021-10-08
23886;23886;2022-01-20
23887;23887;2021-10-07
23888;23888;2022-04-20
